title,smdName,organizationName,sourceType,sourceUrl,icarUrl,keywords,language
Compost Preparation using Arecanut waste,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=jNtcOiwBVsc,https://krishi.icar.gov.in/video/watch/3586,Compost Preparation using Arecanut waste,Kannada
Enrichment of Neem Cake using Trichoderma,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=HIiGMaJ66Ek,https://krishi.icar.gov.in/video/watch/3585,Enrichment of Neem Cake using Trichoderma,Kannada
Madahagala cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Vy6ujY3rWNE,https://krishi.icar.gov.in/video/watch/3584,Madahagala cultivation,English
Compost and Vermicompost Production Technology,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=SKO_49xt4kI,https://krishi.icar.gov.in/video/watch/3583,Compost and Vermicompost Production Technology,English
Compost and Vermicompost Production Technology 1,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=5WHVkGI16Ds,https://krishi.icar.gov.in/video/watch/3582,Compost and Vermicompost Production Technology 1,English
Terrace garden 1,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=mDjcHdaQKwY,https://krishi.icar.gov.in/video/watch/3581,Terrace garden 1,English
Scientific cultivation of spine gourd,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=qQIiRngX2MA,https://krishi.icar.gov.in/video/watch/3580,Scientific cultivation of spine gourd,English
IFS farmer Sadananda Nayak,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=dV64wmvWqMQ,https://krishi.icar.gov.in/video/watch/3579,IFS farmer Sadananda Nayak,English
"Sri Venkatesh Prabhu, Nursery skill trained from KVK, Udupi",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),youtube,https://www.youtube.com/watch?v=AnJH1r7GaBE,https://krishi.icar.gov.in/video/watch/3578,"Sri Venkatesh Prabhu, Nursery skill trained from KVK, Udupi",English
"Extension activities of KVK, Udupi",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=9uAktwZOvz4,https://krishi.icar.gov.in/video/watch/3577,"Extension activities of KVK, Udupi",English
Mashroom,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ThZh8IXyqik,https://krishi.icar.gov.in/video/watch/3576,Mashroom,English
Mashroom,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=4F3tnITNjBI,https://krishi.icar.gov.in/video/watch/3575,Mashroom,English
Cashew pruning,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=8F5lNCWoacA,https://krishi.icar.gov.in/video/watch/3574,Cashew pruning,English
Arka Arjun French Bean Variety,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=z7Qaw4am5t4,https://krishi.icar.gov.in/video/watch/3573,Arka Arjun French Bean Variety,English
Arka Microbial Consortium (AMC),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=WFrs5J5IAyI,https://krishi.icar.gov.in/video/watch/3572,Arka Microbial Consortium (AMC),English
Jamoon FLD,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=bN-cP9CpJqY,https://krishi.icar.gov.in/video/watch/3571,Jamoon FLD,English
Chilli - Arka Khyathi F1 Hybrid,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=RmMOPgRFB7Y,https://krishi.icar.gov.in/video/watch/3570,Chilli - Arka Khyathi F1 Hybrid,English
IIHR FOUNDATION DAY 2018 Edited Dec 2018,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=NHqRafONB7o,https://krishi.icar.gov.in/video/watch/3569,IIHR FOUNDATION DAY 2018 Edited Dec 2018,English
Arka Microbial Cosortium (AMC): A Cost Effective Technology for Doubling Farmers Income,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),youtube,https://www.youtube.com/watch?v=Qoj8BU7_qrQ,https://krishi.icar.gov.in/video/watch/3568,Arka Microbial Cosortium (AMC): A Cost Effective Technology for Doubling Farmers Income,English
Dryland Fruit Crops in improving livelihood of farmers,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=RnmzsG3CAw8,https://krishi.icar.gov.in/video/watch/3567,Dryland Fruit Crops in improving livelihood of farmers,English
Arka Microbial Consortium(AMC),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),youtube,https://www.youtube.com/watch?v=1Q_-XBrSpjE,https://krishi.icar.gov.in/video/watch/3566,Arka Microbial Consortium(AMC),English
"Quality Seedlings at ICAR KVK(IIHR),Hirehalli",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=6aT6OgMoo1A,https://krishi.icar.gov.in/video/watch/3565,"Quality Seedlings at ICAR KVK(IIHR),Hirehalli",English
"IMD-GKMS_KVK, Tiptur, Tumkur Dist",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=I86nnwjOZZE,https://krishi.icar.gov.in/video/watch/3564,"Agrometerology, KVK",Kannada
"MD-GKMS_KVK, Tiptur, Tumkur Dist2",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=2HQ3F_K2cyw,https://krishi.icar.gov.in/video/watch/3563,"MD-GKMS_KVK, Tiptur, Tumkur Dist2",English
"IMD-GKMS_KVK, Tiptur, Tumkur1",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=6NsHozqYQ88,https://krishi.icar.gov.in/video/watch/3562,"IMD-GKMS_KVK, Tiptur, Tumkur1",English
"IMD-GKMS_KVK, Tiptur, Tumkur1",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=4vSsI1TD5KM,https://krishi.icar.gov.in/video/watch/3561,"IMD-GKMS_KVK, Tiptur, Tumkur1",English
"IMD-GKMS_KVK, Tiptur, Tumkur1",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=mfDRwe8ra6c,https://krishi.icar.gov.in/video/watch/3560,"IMD-GKMS_KVK, Tiptur, Tumkur1",English
Malnutrition,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=-7Z30ejnBOY,https://krishi.icar.gov.in/video/watch/3559,Malnutrition,English
Fodder production,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=bUNeo7Jb8AU,https://krishi.icar.gov.in/video/watch/3558,Fodder production,English
Commercial floriculture,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=nq_BBh1hu4o,https://krishi.icar.gov.in/video/watch/3557,Commercial floriculture,English
Documentary film on dept. of agril. Extension,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=04T3dGcBH-8,https://krishi.icar.gov.in/video/watch/3556,Documentary film on dept. of agril. Extension,English
Preparation of vermicomposting,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=rqItEzRwcbs,https://krishi.icar.gov.in/video/watch/3555,Preparation of vermicomposting,English
SRI PADDY,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=w0fc0GWKVIc,https://krishi.icar.gov.in/video/watch/3554,SRI PADDY,English
Broilor,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=WSplLo-Wfi4,https://krishi.icar.gov.in/video/watch/3553,Broilor,English
Policy Distortion,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=3MKjk7DR6Ps,https://krishi.icar.gov.in/video/watch/3552,Policy Distortion,English
Integrated Nutrient Management,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=NwI8e8z1dHQ,https://krishi.icar.gov.in/video/watch/3551,Integrated Nutrient Management,English
Information and communication technology in Agriculture,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=6ZVi2FSSumI,https://krishi.icar.gov.in/video/watch/3550,Information and communication technology in Agriculture,English
RAWEP,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=nfmOLjSQoS4,https://krishi.icar.gov.in/video/watch/3549,RAWEP,English
organic farmig,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=1VijYylZj6c,https://krishi.icar.gov.in/video/watch/3548,organic farmig,English
Practical Extension work for Agri. graduates,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=x3Oca1jm290,https://krishi.icar.gov.in/video/watch/3547,Practical Extension work for Agri. graduates,English
"Rural Agricultural work experience program of UAS, Bangalore",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=6Y2gm45yYd4,https://krishi.icar.gov.in/video/watch/3546,"Rural Agricultural work experience program of UAS, Bangalore",English
Video on Post harvest management of fruits vegetables,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=puppx7hpgyM,https://krishi.icar.gov.in/video/watch/3545,Video on Post harvest management of fruits vegetables,English
Multimedia module on Micro irrigation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=oo1XsTNxZmg,https://krishi.icar.gov.in/video/watch/3544,Multimedia module on Micro irrigation,English
Multimedia module on Mango miracle,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=iCYGrGqhAVQ,https://krishi.icar.gov.in/video/watch/3543,Multimedia module on Mango miracle,English
"IMD-GKMS_KVK, Tiptur, Tumkur2",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=tATqYNUcaY8,https://krishi.icar.gov.in/video/watch/3542,"IMD-GKMS_KVK, Tiptur, Tumkur2",English
Oil free coconut chips making,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=iV3szf7I9o4,https://krishi.icar.gov.in/video/watch/3541,Oil free coconut chips making,English
Tender Coconut/Beekeeping,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=kMqbonZSao8,https://krishi.icar.gov.in/video/watch/3540,Tender Coconut/Beekeeping,English
virgin coconut oil making,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ddiWZ-bLXhw,https://krishi.icar.gov.in/video/watch/3539,virgin coconut oil making,English
Bird view on best kvk stall during Krishimela 2019-2020,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),facebook,https://m.facebook.com/story.php?story_fbid=4411964265525415&id=100001356559217,https://krishi.icar.gov.in/video/watch/3538,Tumakuru,English
Bird view on best kvk stall during Krishimela-2021,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),normal,https://www.instagram.com/tv/CX8BPrYl73ktrdFDoH3XcZDVVyALlL3m8iwlqs0/?utm_medium=copy_link,https://krishi.icar.gov.in/video/watch/3537,Tumakuru,English
Paddy-Mechanisation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=xl-3-9ysLTY,https://krishi.icar.gov.in/video/watch/3536,Paddy-Mechanisation,English
Feedback on Coconut palm climbing Training under ARYA project Lakshmana,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=mQHuy0u4WWc,https://krishi.icar.gov.in/video/watch/3535,Feedback on Coconut palm climbing Training under ARYA project Lakshmana,English
Swachh Bharath Abhiyan Khandoba Rao,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Odn57KdE0Ss,https://krishi.icar.gov.in/video/watch/3534,Swachh Bharath Abhiyan Khandoba Rao,English
Trainee's Feedback on ARYA training programme,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=FgF3wCX8bGc,https://krishi.icar.gov.in/video/watch/3533,Trainee's Feedback on ARYA training programme,English
About KVK Shivamogga,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=m9s5LufQca0,https://krishi.icar.gov.in/video/watch/3532,About KVK Shivamogga,English
Poultry bird Postmortem method,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=JTIFw6C2xYo,https://krishi.icar.gov.in/video/watch/3531,Poultry bird Postmortem method,English
Effect of Nano Fertilizer on Growth and yield of Maize,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=LZ4g4dGfPWM,https://krishi.icar.gov.in/video/watch/3530,Effect of Nano Fertilizer on Growth and yield of Maize,English
Agarwood Cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Ng20uUi4ENA,https://krishi.icar.gov.in/video/watch/3529,Agarwood Cultivation,English
Integrated farming system Umesh Reddy,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=b3VnD_cgXvQ,https://krishi.icar.gov.in/video/watch/3528,Integrated farming system Umesh Reddy,English
Organic farming in Integrated farming system - Sri Sridhar,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=pkhxrH-x08A,https://krishi.icar.gov.in/video/watch/3527,Organic farming in Integrated farming system - Sri Sridhar,English
Natural farming,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=HfJHwdQZTTk,https://krishi.icar.gov.in/video/watch/3526,Natural farming,English
Sustainable Integrated farming System Mathews,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=KFJFA4qMTRg,https://krishi.icar.gov.in/video/watch/3525,Sustainable Integrated farming System Mathews,English
Sowing of finger millet through tractor drawn seed cum fertilizer drill - A demo,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=AqeQOZQBf_Q,https://krishi.icar.gov.in/video/watch/3524,Sowing of finger millet through tractor drawn seed cum fertilizer drill - A demo,English
Harvesting Ragi through Ragi Repear,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=rTMjvITpl7c,https://krishi.icar.gov.in/video/watch/3523,Harvesting Ragi through Ragi Repear,English
District Agricultural and Meteorological Unit at KVK Ramanagara,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=9AxxBkUQJxw,https://krishi.icar.gov.in/video/watch/3522,District Agricultural and Meteorological Unit at KVK Ramanagara,Kannada
Activities of KVK Ramanagara,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=8gJOuXh41cg,https://krishi.icar.gov.in/video/watch/3521,Activities of KVK Ramanagara,Kannada
About KVK Ramanagara,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=7SP7M0aKAto,https://krishi.icar.gov.in/video/watch/3520,About KVK Ramanagara,Kannada
"Doubling Farmers Income in Jasmine Cultivation, KVK Ramanagara",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=du0TkolA_yk,https://krishi.icar.gov.in/video/watch/3519,"Doubling Farmers Income in Jasmine Cultivation, KVK Ramanagara",English
"High yielding Fodder Variety for increasing milk production, KVK Ramanagara",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=0My1JOgwp-w,https://krishi.icar.gov.in/video/watch/3518,"High yielding Fodder Variety for increasing milk production, KVK Ramanagara",English
World Soil Day Celebration 2019,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=v_EgolIw074,https://krishi.icar.gov.in/video/watch/3517,World Soil Day Celebration 2019,Kannada
Importance of Mushroom Cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=YQfm9KXZI8c,https://krishi.icar.gov.in/video/watch/3516,Importance of Mushroom Cultivation,Kannada
Experiences of Raichur District farmers,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=TNuG1PCO85c,https://krishi.icar.gov.in/video/watch/3515,Experiences of Raichur District farmers,Kannada
Experiences of Pomegranate farmer of Raichur District,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Oif_yiG03yw,https://krishi.icar.gov.in/video/watch/3514,Experiences of Pomegranate farmer of Raichur District,Kannada
Hand operated machine for management of Drip irrigation pipes,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=W1aG60lHBqU,https://krishi.icar.gov.in/video/watch/3513,Hand operated machine for management of Drip irrigation pipes,Kannada
Usage of Pest Trap in Cotton cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=SozkW4_Xxu0,https://krishi.icar.gov.in/video/watch/3512,Usage of Pest Trap in Cotton cultivation,Kannada
Trichogramma,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=OsZ_TT3nDCQ,https://krishi.icar.gov.in/video/watch/3511,Trichogramma,Kannada
Use Pulse Magic in Red gram,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=MSf3KsLcBvI,https://krishi.icar.gov.in/video/watch/3510,Use Pulse Magic in Red gram,Kannada
World Soil Day 2021,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=WxOiYo43DOc,https://krishi.icar.gov.in/video/watch/3509,World Soil Day 2021,English
JSS Agri clinic,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=5CxnfalXb48,https://krishi.icar.gov.in/video/watch/3508,JSS Agri clinic,English
Organic IFS Farmer,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=70cL_jTzBOo,https://krishi.icar.gov.in/video/watch/3507,Organic IFS Farmer,English
JSS Krishimela 2018,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=VQTdpBj6kwE,https://krishi.icar.gov.in/video/watch/3506,JSS Krishimela 2018,English
National Farm Innovators Meet 2010,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=WHPBYmc9N6g,https://krishi.icar.gov.in/video/watch/3505,National Farm Innovators Meet 2010,English
Mulberry Garden,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=G7IaZ1Myv9Q,https://krishi.icar.gov.in/video/watch/3504,Mulberry Garden,English
Tomato cultivation practices based on weather forecast,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=DDA-u0Trfcw,https://krishi.icar.gov.in/video/watch/3503,Tomato cultivation practices based on weather forecast,Kannada
Measures to overcome losses in paddy harvest due adverse climate,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=UKXHcBW2V0s,https://krishi.icar.gov.in/video/watch/3502,Measures to overcome losses in paddy harvest due adverse climate,Kannada
Farmer’s Experience about District Agricultural Metrological Unit,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=XLHTwsKW11E,https://krishi.icar.gov.in/video/watch/3501,Farmer’s Experience about District Agricultural Metrological Unit,Kannada
Introduction to KVK Mandya,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=-hcI1W8UBnQ,https://krishi.icar.gov.in/video/watch/3500,Introduction to KVK Mandya,Kannada
Forecasting of lightening by Damani App,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=CfeaUF5IXi0,https://krishi.icar.gov.in/video/watch/3499,Forecasting of lightening by Damani App,Kannada
Farm advisories based on Mousam App,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=eQEqUnlobXM,https://krishi.icar.gov.in/video/watch/3498,Farm advisories based on Mousam App,Kannada
Introduction to Mousam App,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=MU9AD1HwSiQ,https://krishi.icar.gov.in/video/watch/3497,Introduction to Mousam App,Kannada
Soil sampling Techniques,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=SNYKX0-eNRw,https://krishi.icar.gov.in/video/watch/3496,Soil sampling Techniques,Kannada
Introduction to District Agricultural Metrological Unit,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=iwJCJP0RA1g,https://krishi.icar.gov.in/video/watch/3495,Introduction to District Agricultural Metrological Unit,Kannada
Bunch feeding in Banana for better nutrition,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=FQ2K49CLjMg,https://krishi.icar.gov.in/video/watch/3494,Bunch feeding in Banana for better nutrition,Kannada
Rhinoceros beetle management in Coconut,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=H2yAHwZYpX4,https://krishi.icar.gov.in/video/watch/3493,Rhinoceros beetle management in Coconut,Kannada
Foot and mouth diseases in Cattles,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=a6hYzXAvFeM,https://krishi.icar.gov.in/video/watch/3492,Foot and mouth diseases in Cattles,English
Weather information,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=fAF8zhi464I,https://krishi.icar.gov.in/video/watch/3491,Weather information,English
Meghadoot app,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=tboFaOtdWaA,https://krishi.icar.gov.in/video/watch/3490,Meghadoot app,English
Feedback on weather forecast and agro advisory service under DAMU project Koppal,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=-4g4SiULrMA,https://krishi.icar.gov.in/video/watch/3489,Feedback on weather forecast and agro advisory service under DAMU project Koppal,English
Pest management in Brinjal crop,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=xjoGlKtFaBg,https://krishi.icar.gov.in/video/watch/3488,Pest management in Brinjal crop,English
Soil sampling,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=SLQ_zwmJyAY,https://krishi.icar.gov.in/video/watch/3487,Soil sampling,English
"Empowerment of Rural Woman through Ready to cook products Entrepreneurship-  Success story of Smt. Leelavathi promoted by ICAR-Krishi Vigyana Kendra, Kolar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=L9netz5G0FE,https://krishi.icar.gov.in/video/watch/3486,"Empowerment of Rural Woman through Ready to cook products Entrepreneurship-  Success story of Smt. Leelavathi promoted by ICAR-Krishi Vigyana Kendra, Kolar",Kannada
"Doubling of farm woman's income through value addition of minor millets- Success story of Smt. Rathnamma promoted by ICAR-KVK, Kolar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=02RlV7ZnWKs,https://krishi.icar.gov.in/video/watch/3485,"Doubling of farm woman's income through value addition of minor millets- Success story of Smt. Rathnamma promoted by ICAR-KVK, Kolar",Kannada
